UA;SU;SUBP;COD_ARV;FUSTE;DAP;SA;QF;PS;AFF;HT;HF;PL;HAB;MB
ES_120;2;9;26;1;15,5;1;2;2;0;13,0;10,0;0;NA;0
ES_120;2;9;27;1;11,9;1;3;2;0;10,0;8,0;1;NA;1
ES_120;2;9;28;1;25,8;1;2;2;0;12,5;9,5;1;NA;0
ES_120;2;9;29;1;33,9;1;1;1;0;16,0;11,0;1;NA;0
ES_120;2;9;30;1;15,9;1;2;1;0;15,7;7,0;1;NA;1
ES_120;2;9;30;2;18,6;1;2;1;0;15,5;8,0;1;NA;1
ES_120;2;9;31;1;27,8;4;3;3;0;6,0;6,0;1;NA;0
ES_120;2;9;32;1;14,5;1;2;2;0;12,5;6,5;1;NA;1
ES_120;2;9;33;1;28,4;4;3;2;0;15,0;14,0;1;NA;0
ES_120;2;10;34;1;14,8;1;2;2;0;11,4;6,0;1;NA;1
ES_120;2;10;35;1;19,3;1;2;2;0;12,0;5,0;1;NA;1
ES_120;2;10;36;1;12,7;1;2;2;0;11,0;8,0;1;NA;1
ES_120;2;10;37;1;17,8;1;2;2;0;13,0;7,0;1;NA;1
ES_120;2;10;37;2;12,2;1;2;2;0;9,0;5,5;1;NA;1
ES_120;2;10;38;1;21,2;1;2;1;0;15,5;10,0;1;NA;0
ES_120;2;10;39;1;10,6;2;2;2;0;10,0;6,0;1;NA;1
ES_120;2;10;40;1;16,1;2;3;2;0;9,5;6,0;1;NA;1
ES_120;2;10;41;1;17,9;1;2;2;0;10,0;8,5;1;NA;0
ES_120;2;10;42;1;10,8;1;2;3;0;7,0;5,0;1;NA;0
ES_13;1;8;1;1;54,3;4;4;1;1;2,2;2,2;0;NA;0
ES_13;3;9;1;1;12,7;1;3;1;1;3,5;1,4;1;NA;1
ES_13;4;2;1;1;18,4;1;2;1;1;6,4;1,5;1;NA;1
ES_13;4;7;2;1;10,8;1;2;1;1;4,5;2,0;0;NA;1
ES_15;1;1;1;1;12,8;2;2;1;0;8,1;2,5;1;NA;0
ES_15;1;1;2;1;14,6;3;3;2;0;5,5;3,5;1;NA;0
ES_15;1;2;3;1;11,7;2;2;1;0;8,5;6,0;1;NA;0
ES_15;1;2;4;1;12,7;2;2;1;0;8,5;6,5;1;NA;1
ES_15;2;1;1;1;16,5;1;1;1;0;14,5;6,7;1;NA;0
ES_15;2;1;1;2;12,5;2;2;2;0;12,0;5,0;1;NA;0
ES_15;2;1;2;1;11,6;2;2;3;0;8,2;4,1;1;NA;0
ES_15;2;1;3;1;10,8;3;3;3;0;6,5;1,8;1;NA;0
ES_15;2;1;4;1;22,8;2;3;3;0;10,5;2,0;1;NA;1
ES_15;2;1;5;1;12,9;2;2;3;0;9,0;4,5;1;NA;0
ES_15;2;1;6;1;11,4;2;2;2;0;11,0;7,0;1;NA;0
ES_15;2;1;7;1;15,4;3;4;3;0;7,0;6,0;1;NA;0
ES_15;2;2;8;1;13,7;2;2;3;0;9,0;7,0;1;NA;0
ES_15;2;2;9;1;15,4;2;3;1;0;14,3;9,7;1;NA;0
ES_15;2;2;9;2;13,8;2;3;1;0;14,0;6,0;1;NA;0
ES_15;2;2;10;1;11,2;3;4;3;0;7,0;2,0;1;NA;0
ES_15;2;2;11;1;13,0;1;2;1;0;13,0;7,0;1;NA;1
ES_15;2;2;12;1;17,4;1;3;1;0;14,0;7,0;1;NA;0
ES_15;2;2;13;1;12,0;2;3;3;0;7,0;5,0;1;NA;0
ES_15;2;3;14;1;12,5;1;2;2;0;11,5;4,0;1;NA;1
ES_15;2;3;15;1;17,4;3;4;3;0;4,0;4,0;1;NA;0
ES_15;2;3;16;1;12,8;2;3;2;0;11,0;6,0;1;NA;1
ES_15;2;3;17;1;16,4;4;4;3;0;6,5;6,5;1;NA;0
ES_15;2;3;18;1;29,4;2;2;1;0;17,0;8,0;1;NA;0
ES_15;2;3;19;1;16,0;2;2;2;0;11,5;7,0;1;NA;0
ES_15;2;3;20;1;18,0;1;2;2;0;13,5;7,5;1;NA;0
ES_15;2;4;21;1;11,6;1;2;3;0;8,0;3,0;1;NA;1
ES_15;2;4;22;1;11,9;1;2;3;0;9,5;5,0;1;NA;0
ES_15;2;4;23;1;22,1;2;3;2;0;13,5;8,0;1;NA;0
ES_15;2;4;24;1;10,4;1;3;3;0;8,5;6,0;1;NA;0
ES_15;2;4;25;1;14,1;1;3;2;0;12,8;8,0;0;NA;0
ES_15;2;4;26;1;10,8;1;3;3;0;9,5;7,0;1;NA;0
ES_15;2;4;26;2;16,3;1;3;2;0;11,0;6,0;1;NA;0
ES_15;2;4;27;1;36,6;2;2;1;0;24,0;15,5;1;NA;0
ES_15;2;4;28;1;21,1;4;4;3;0;9,0;9,0;1;NA;0
ES_15;2;4;28;2;15,2;4;4;3;0;3,0;3,0;1;NA;0
ES_15;2;5;29;1;18,9;4;4;3;0;4,5;4,5;1;NA;0
ES_15;2;5;30;1;23,5;1;3;2;0;11,5;6,5;1;NA;0
ES_15;2;5;31;1;14,0;4;3;3;0;4,5;4,0;1;NA;0
ES_15;2;5;32;1;11,5;2;3;3;0;6,0;2,5;1;NA;0
ES_15;2;5;32;2;20,6;2;2;2;0;12,5;5,5;1;NA;0
ES_15;2;5;33;1;21,4;2;2;1;0;20,0;14,0;1;NA;0
ES_15;2;6;34;1;27,6;1;3;1;0;19,0;12,0;1;NA;0
ES_15;2;6;35;1;14,0;2;3;3;0;8,5;7,0;1;NA;0
ES_15;2;6;36;1;17,7;1;2;1;0;17,0;14,0;1;NA;0
ES_15;2;6;37;1;13,5;2;3;3;0;8,0;6,0;1;NA;0
ES_15;2;6;38;1;18,8;1;3;2;0;12,0;4,0;1;NA;1
ES_15;2;6;39;1;15,2;1;3;2;0;11,5;7,0;1;NA;0
ES_15;2;6;40;1;10,8;1;2;3;0;7,5;4,0;1;NA;1
ES_15;2;6;41;1;11,4;1;3;3;0;9,5;6,0;1;NA;0
ES_15;2;6;42;1;20,0;2;2;2;0;11,5;5,0;1;NA;0
ES_15;2;7;43;1;10,1;1;3;2;0;12,0;8,0;1;NA;0
ES_15;2;7;44;1;33,2;1;3;1;0;22,0;12,0;1;NA;0
ES_15;2;7;45;1;13,6;1;3;3;0;7,5;4,5;1;NA;0
ES_15;2;7;46;1;20,8;1;3;1;0;17,5;9,5;1;NA;0
ES_15;2;7;47;1;14,3;1;1;3;0;10,0;6,5;1;NA;0
ES_15;2;7;48;1;32,2;1;3;1;0;21,5;10,0;0;NA;0
ES_15;2;7;49;1;11,0;1;1;3;0;10,5;8,0;1;NA;0
ES_15;2;7;50;1;13,2;3;4;3;0;8,0;6,5;1;NA;0
ES_15;2;7;51;1;10,8;1;3;3;0;7,5;3,5;1;NA;0
ES_15;2;7;52;1;24,4;1;2;1;0;18,0;11,0;1;NA;0
ES_15;2;7;53;1;11,4;1;3;3;0;8,5;5,0;1;NA;0
ES_15;2;8;54;1;14,0;4;3;3;0;8,0;6,0;1;NA;0
ES_15;2;8;55;1;27,7;2;3;1;0;17,5;10,0;1;NA;0
ES_15;2;8;56;1;11,4;1;3;3;0;12,0;8,0;1;NA;0
ES_15;2;8;57;1;11,1;1;2;3;0;9,5;6,0;1;NA;0
ES_15;2;8;58;1;30,6;2;2;1;0;23,5;13,5;1;NA;0
ES_15;2;8;59;1;12,4;2;3;2;0;11,0;4,0;1;NA;0
ES_15;2;8;60;1;15,2;3;3;3;0;5,0;1,5;1;NA;1
ES_15;2;9;61;1;38,6;1;1;1;0;24,0;9,0;1;NA;0
ES_15;2;9;62;1;10,3;1;1;3;0;7,5;3,5;0;NA;0
ES_15;2;9;63;1;26,0;2;3;1;0;18,0;11,5;1;NA;0
ES_15;2;9;64;1;16,2;1;3;3;0;8,0;6,0;1;NA;1
ES_15;2;9;65;1;16,6;2;3;2;0;13,0;9,0;1;NA;0
ES_15;2;9;66;1;12,3;2;3;2;0;11,5;5,5;1;NA;1
ES_15;2;9;67;1;12,8;1;3;3;0;9,5;5,0;1;NA;0
ES_15;2;9;68;1;29,4;3;3;1;0;21,0;14,0;1;NA;0
ES_15;2;9;69;1;14,3;3;3;3;0;7,5;5,0;1;NA;0
ES_15;2;9;70;1;10,8;1;2;3;0;9,5;4,5;1;NA;0
ES_15;2;9;71;1;12,8;3;2;3;0;9,0;4,5;0;NA;0
ES_15;2;10;72;1;15,2;1;1;3;0;12,0;9,5;1;NA;0
ES_15;2;10;73;1;13,1;2;2;3;0;11,0;8,0;0;NA;0
ES_15;2;10;74;1;22,8;1;2;1;0;20,5;9,5;1;NA;0
ES_15;2;10;75;1;10,7;1;3;2;0;12,5;8,0;1;NA;0
ES_15;2;10;76;1;18,7;1;3;2;0;16,5;9,5;0;NA;0
ES_15;2;10;77;1;18,9;1;3;2;0;16,5;10,5;1;NA;0
ES_15;2;10;78;1;10,2;1;3;3;0;9,5;7,0;0;NA;0
ES_15;3;1;1;1;24,9;1;3;1;0;22,0;17,0;0;NA;0
ES_15;3;1;2;1;27,6;1;3;1;0;23,5;18,0;0;NA;0
ES_15;3;1;3;1;30,4;2;3;1;0;23,5;19,0;1;NA;0
ES_15;3;1;4;1;12,9;1;1;1;0;14,5;11,8;0;NA;0
ES_15;3;1;5;1;20,9;1;2;1;0;21,0;16,0;1;NA;0
ES_15;3;1;6;1;11,5;2;2;1;0;18,5;12,0;1;NA;0
ES_15;3;1;7;1;13,3;1;3;3;0;9,5;7,0;1;NA;0
ES_15;3;2;8;1;14,9;1;1;3;0;10,5;6,8;1;NA;0
ES_15;3;2;9;1;16,5;1;3;3;0;12,5;10,0;1;NA;0
ES_15;3;2;10;1;12,4;2;3;3;0;10,0;6,0;1;NA;1
ES_15;3;2;11;1;13,7;2;2;2;0;13,5;9,0;1;NA;0
ES_15;3;2;12;1;10,9;1;3;3;0;11,5;7,0;1;NA;0
ES_15;3;2;13;1;10,2;1;3;3;0;10,0;4,0;1;NA;0
ES_15;3;2;13;2;14,1;2;2;3;0;12,0;4,5;1;NA;0
ES_15;3;2;14;1;19,5;1;2;2;0;19,0;15,5;1;NA;0
ES_15;3;2;15;1;13,3;1;2;2;0;17,0;14,0;1;NA;0
ES_15;3;2;15;2;17,0;1;2;2;0;18,0;14,0;1;NA;0
ES_15;3;2;16;1;14,5;1;2;3;0;11,0;5,0;1;NA;0
ES_15;3;2;16;2;16,4;2;2;3;0;12,0;6,0;1;NA;0
ES_15;3;3;17;1;12,2;1;2;3;0;10,0;6,0;0;NA;0
ES_15;3;3;18;1;10,0;1;3;3;0;9,5;5,5;1;NA;0
ES_15;3;3;19;1;12,1;3;3;1;0;15,0;11,5;1;NA;1
ES_15;3;3;20;1;20,1;1;2;1;0;15,0;11,0;1;NA;0
ES_15;3;3;21;1;11,7;3;4;3;0;4,5;4,0;1;NA;1
ES_15;3;4;22;1;20,9;4;4;3;0;7,5;7,5;1;NA;0
ES_15;3;4;23;1;11,8;1;1;3;0;10,5;8,0;0;NA;0
ES_15;3;5;24;1;17,3;1;2;3;0;10,5;6,5;0;NA;0
ES_15;3;5;25;1;12,6;1;2;3;0;9,5;5,0;0;NA;0
ES_15;3;5;26;1;12,1;1;2;3;0;10,0;7,0;1;NA;0
ES_15;3;5;27;1;23,0;1;2;2;0;12,5;5,0;1;NA;0
ES_15;3;6;28;1;25,7;1;2;2;0;11,0;7,0;1;NA;0
ES_15;3;6;29;1;12,6;1;2;3;0;10,0;8,5;1;NA;0
ES_15;3;6;30;1;13,5;1;2;2;0;11,5;7,0;1;NA;1
ES_15;3;6;31;1;28,7;2;3;1;0;17,5;10,0;1;NA;0
ES_15;3;6;32;1;15,8;1;2;1;0;12,0;8,0;1;NA;0
ES_15;3;6;33;1;14,5;1;1;3;0;7,5;4,5;0;NA;0
ES_15;3;7;34;1;10,4;3;2;3;0;9,5;6,5;1;NA;1
ES_15;3;7;35;1;13,2;1;1;3;0;8,0;3,5;0;NA;0
ES_15;3;7;36;1;23,8;1;2;1;0;15,5;9,5;1;NA;0
ES_15;3;7;37;1;15,8;2;2;3;0;10,5;5,5;1;NA;0
ES_15;3;7;37;2;13,6;2;2;2;0;12,0;7,0;1;NA;0
ES_15;3;7;38;1;10,5;3;2;2;0;11,5;7,0;1;NA;0
ES_15;3;7;39;1;10,2;1;2;3;0;9,5;6,0;1;NA;0
ES_15;3;7;40;1;16,4;1;2;1;0;11,0;6,0;1;NA;0
ES_15;3;7;41;1;12,4;1;2;1;0;15,0;10,5;1;NA;0
ES_15;3;7;42;1;13,5;1;3;1;0;14,0;9,0;1;NA;0
ES_15;3;7;43;1;12,7;1;2;3;0;8,5;5,5;1;NA;0
ES_15;3;7;44;1;10,4;1;2;3;0;10,5;7,5;1;NA;1
ES_15;3;7;45;1;12,4;1;2;2;0;13,5;7,5;1;NA;0
ES_15;3;7;46;1;16,6;1;3;3;0;9,5;4,0;1;NA;1
ES_15;3;7;47;1;20,0;1;2;1;0;22,0;17,0;1;NA;0
ES_15;3;8;48;1;18,6;4;3;2;0;13,5;10,0;0;NA;0
ES_15;3;8;49;1;11,5;2;2;3;0;9,0;6,5;1;NA;0
ES_15;3;8;50;1;12,6;4;4;3;0;3,5;3,5;1;NA;0
ES_15;3;8;51;1;22,9;4;4;3;0;10,0;10,0;1;NA;0
ES_15;3;8;52;1;32,0;1;3;1;0;22,5;17,5;1;NA;0
ES_15;3;9;53;1;11,5;1;2;3;0;8,5;5,0;1;NA;1
ES_15;3;9;54;1;15,6;1;2;2;0;12,5;9,0;1;NA;0
ES_15;3;9;55;1;21,7;2;3;2;0;11,5;5,5;1;NA;0
ES_15;3;9;56;1;14,9;1;2;2;0;11,0;9,0;1;NA;0
ES_15;3;9;57;1;12,3;2;3;3;0;10,0;7,5;1;NA;0
ES_15;3;9;58;1;16,7;1;3;2;0;14,0;8,5;1;NA;0
ES_15;3;9;59;1;15,1;1;3;1;0;15,0;10,0;1;NA;0
ES_15;3;10;60;1;16,3;2;3;2;0;11,5;7,0;1;NA;0
ES_15;3;10;61;1;18,2;2;3;1;0;19,5;8,0;1;NA;0
ES_15;3;10;62;1;13,2;1;3;3;0;8,5;5,5;1;NA;0
ES_15;3;10;63;1;25,3;2;3;2;0;11,5;7,0;1;NA;1
ES_15;3;10;64;1;13,6;2;2;3;0;10,5;6,0;1;NA;0
ES_15;3;10;65;1;13,3;2;4;3;0;6,0;6,0;1;NA;0
ES_15;4;1;1;1;19,5;1;2;2;0;13,7;10,0;1;NA;0
ES_15;4;1;2;1;15,3;1;1;3;0;8,6;4,4;0;NA;0
ES_15;4;1;3;1;10,9;2;1;3;0;5,0;3,0;0;NA;0
ES_15;4;1;4;1;14,6;2;2;2;0;10,0;6,0;0;NA;0
ES_15;4;1;5;1;13,2;2;1;3;0;8,5;4,0;0;NA;0
ES_15;4;1;6;1;14,3;1;2;2;0;12,6;7,2;0;NA;0
ES_15;4;1;7;1;12,4;2;3;3;0;9,0;5,0;0;NA;0
ES_15;4;2;8;1;11,1;3;4;3;0;8,5;7,0;1;NA;0
ES_15;4;2;9;1;10,2;2;2;3;0;9,5;6,0;1;NA;0
ES_15;4;2;10;1;21,7;2;2;2;0;13,5;8,0;1;NA;0
ES_15;4;2;11;1;13,6;2;2;2;0;11,5;7,0;0;NA;0
ES_15;4;2;12;1;17,1;1;1;2;0;13,1;6,0;1;NA;0
ES_15;4;2;13;1;41,6;1;2;1;0;17,0;10,5;0;NA;0
ES_15;4;2;14;1;10,1;1;1;3;0;7,5;4,0;0;NA;0
ES_15;4;2;14;2;10,7;1;1;3;0;7,0;3,5;0;NA;0
ES_15;4;3;15;1;14,5;1;1;2;0;10,0;7,0;1;NA;0
ES_15;4;3;16;1;15,1;1;2;2;0;12,0;9,0;0;NA;0
ES_15;4;3;17;1;14,4;1;1;3;0;8,5;4,0;0;NA;0
ES_15;4;3;17;2;11,0;1;1;3;0;7,5;3,5;0;NA;0
ES_15;4;3;18;1;11,5;1;1;3;0;7,5;3,5;0;NA;0
ES_15;4;3;19;1;13,7;1;2;2;0;12,5;8,0;1;NA;0
ES_15;4;4;20;1;15,3;1;2;2;0;13,0;7,0;1;NA;0
ES_15;4;4;20;2;11,7;1;2;2;0;12,0;7,5;1;NA;0
ES_15;4;4;21;1;10,7;1;2;2;0;11,0;7,5;1;NA;0
ES_15;4;4;22;1;12,5;1;2;2;0;11,0;8,0;0;NA;0
ES_15;4;4;23;1;23,7;1;2;1;0;16,0;12,5;0;NA;0
ES_15;4;4;24;1;19,3;3;4;3;0;1,7;1,7;1;NA;0
ES_15;4;4;25;1;12,5;1;1;2;0;10,5;5,0;0;NA;0
ES_15;4;4;26;1;12,3;1;1;3;0;6,0;2,0;0;NA;0
ES_15;4;4;27;1;34,7;1;3;1;0;21,5;14,0;0;NA;1
ES_15;4;5;28;1;10,2;1;2;3;0;5,5;4,5;1;NA;0
ES_15;4;5;29;1;10,9;1;2;3;0;8,0;4,0;1;NA;0
ES_15;4;5;30;1;39,4;4;4;3;0;4,0;1,0;0;NA;0
ES_15;4;5;31;1;34,1;2;3;1;0;17,5;9,0;1;NA;0
ES_15;4;5;32;1;13,0;1;1;2;0;8,0;5,0;0;NA;0
ES_15;4;5;33;1;21,1;2;2;2;0;14,0;8,0;1;NA;1
ES_15;4;5;34;1;16,7;2;2;2;0;11,0;8,5;1;NA;0
ES_15;4;5;35;1;15,3;3;1;2;0;10,5;7,0;0;NA;0
ES_15;4;5;36;1;10,4;1;2;3;0;10,0;6,5;0;NA;0
ES_15;4;6;37;1;17,0;1;3;2;0;12,5;8,5;0;NA;0
ES_15;4;6;38;1;12,3;1;3;2;0;11,0;7,0;1;NA;0
ES_15;4;6;38;2;11,1;1;3;3;0;10,0;6,0;1;NA;0
ES_15;4;6;38;3;10,1;1;3;3;0;6,5;4,0;1;NA;0
ES_15;4;6;39;1;12,9;1;2;3;0;8,5;5,5;0;NA;0
ES_15;4;7;40;1;10,6;3;4;3;0;5,0;3,5;1;NA;0
ES_15;4;8;41;1;36,8;1;3;1;0;17,0;10,0;1;NA;0
ES_15;4;8;41;2;30,4;2;3;2;0;12,0;6,0;1;NA;0
ES_15;4;8;41;3;38,7;2;3;2;0;13,5;6,5;1;NA;0
ES_15;4;8;42;1;10,5;2;3;2;0;8,5;6,5;1;NA;0
ES_15;4;8;43;1;18,4;2;2;2;0;13,0;7,5;1;NA;0
ES_15;4;8;43;2;16,2;2;3;3;0;8,5;6,0;1;NA;0
ES_15;4;9;44;1;10,0;1;2;3;0;6,5;5,5;0;NA;0
ES_15;4;10;45;1;10,9;1;2;3;0;7,5;5,5;0;NA;0
ES_16;1;1;1;1;16,4;1;3;2;0;8,2;6,0;1;NA;1
ES_16;1;1;1;2;15,3;1;2;2;0;8,0;5,5;1;NA;1
ES_16;1;1;2;1;26,4;4;4;3;0;4,0;4,0;1;NA;0
ES_16;1;1;3;1;12,0;1;2;3;0;5,0;2,0;0;NA;0
ES_16;1;1;4;1;13,5;4;3;3;0;5,5;4,0;1;NA;0
ES_16;1;1;5;1;11,9;1;2;2;0;7,0;4,5;1;NA;1
ES_16;1;2;6;1;13,8;1;1;2;0;7,0;4,0;1;NA;0
ES_16;1;2;7;1;11,2;1;1;3;0;6,0;3,5;1;NA;0
ES_16;1;2;8;1;10,7;1;2;2;0;7,2;4,0;1;NA;1
ES_16;1;2;9;1;15,8;1;2;2;0;8,2;6,0;1;NA;0
ES_16;1;2;9;2;13,9;1;2;2;0;8,0;6,0;1;NA;0
ES_16;1;2;9;3;17,5;1;2;2;0;8,0;6,1;1;NA;0
ES_16;1;2;9;4;13,3;1;2;2;0;8,3;6,0;1;NA;0
ES_16;1;4;10;1;11,5;1;2;3;0;5,2;4,0;1;NA;0
ES_16;1;4;10;2;10,4;1;2;3;0;5,3;4,0;1;NA;0
ES_16;1;4;11;1;11,5;1;3;3;0;6,0;1,8;1;NA;1
ES_16;1;5;12;1;16,7;2;2;2;0;7,2;5,0;1;NA;1
ES_16;1;5;13;1;10,9;2;2;2;0;7,2;3,5;1;NA;0
ES_16;1;5;14;1;12,2;1;2;2;0;8,0;6,0;1;NA;0
ES_16;1;5;15;1;18,9;1;2;2;0;10,5;6,3;1;NA;0
ES_16;1;5;16;1;15,4;2;2;2;0;12,0;7,0;1;NA;1
ES_16;1;6;17;1;10,4;2;2;2;0;7,0;4,0;1;NA;1
ES_16;1;6;18;1;12,1;3;2;3;0;5,0;4,0;1;NA;1
ES_16;1;7;19;1;10,2;1;2;2;0;11,7;5,5;1;NA;1
ES_16;1;7;20;1;10,4;1;2;2;0;9,0;6,0;1;NA;1
ES_16;1;8;21;1;10,3;1;2;2;0;10,0;6,0;1;NA;1
ES_16;1;8;21;2;13,1;1;2;2;0;11,0;3,5;1;NA;1
ES_16;1;8;22;1;13,8;4;4;3;0;3,5;3,5;1;NA;0
ES_16;1;8;23;1;19,3;1;2;2;0;11,7;7,0;1;NA;0
ES_16;1;8;24;1;20,7;1;2;2;0;13,0;10,0;1;NA;0
ES_16;1;8;25;1;21,2;4;4;3;0;5,0;5,0;1;NA;0
ES_16;1;8;26;1;15,9;1;2;2;0;9,0;6,0;1;NA;0
ES_16;1;9;27;1;17,4;2;2;2;0;9,0;5,5;1;NA;0
ES_16;1;10;28;1;13,3;1;2;2;0;9,5;7,0;0;NA;0
ES_16;1;10;29;1;11,2;2;2;2;0;12,0;8,0;1;NA;1
ES_16;1;10;30;1;17,7;1;2;2;0;14,1;7,0;1;NA;1
ES_16;1;10;31;1;10,8;2;2;2;0;7,5;4,0;1;NA;1
ES_16;2;1;1;1;23,7;1;1;1;0;15,7;6,2;1;NA;1
ES_16;2;1;2;1;16,8;2;3;2;0;13,0;7,0;1;NA;0
ES_16;2;1;3;1;12,4;2;2;2;0;9,0;4,5;1;NA;1
ES_16;2;1;4;1;19,7;2;2;2;0;14,0;6,5;1;NA;0
ES_16;2;1;5;1;12,1;1;1;3;0;5,5;3,0;0;NA;0
ES_16;2;1;6;1;12,5;2;3;2;0;8,5;7,0;1;NA;0
ES_16;2;1;6;2;10,1;2;3;2;0;8,0;6,0;1;NA;0
ES_16;2;2;7;1;10,4;1;2;1;0;9,0;4,0;1;NA;1
ES_16;2;3;8;1;17,4;1;2;1;0;15,0;6,0;1;NA;0
ES_16;2;3;9;1;10,3;1;3;2;0;9,5;8,0;1;NA;1
ES_16;2;4;10;1;11,7;3;4;3;0;4,0;4,0;1;NA;0
ES_16;2;4;11;1;21,4;1;2;2;0;11,0;7,0;1;NA;0
ES_16;2;4;11;2;14,6;1;2;2;0;12,1;8,0;1;NA;0
ES_16;2;4;11;3;16,8;2;2;2;0;12,0;8,0;1;NA;0
ES_16;2;4;12;1;16,5;3;4;3;0;6,0;6,0;1;NA;0
ES_16;2;4;13;1;10,4;3;4;3;0;4,0;4,0;1;NA;0
ES_16;2;5;14;1;12,2;3;3;2;0;7,5;5,0;1;NA;0
ES_16;2;5;15;1;18,4;2;3;2;0;9,0;4,0;0;NA;0
ES_16;2;5;16;1;11,2;1;2;2;0;10,5;6,5;1;NA;0
ES_16;2;5;17;1;18,9;2;2;2;0;11,5;7,5;1;NA;1
ES_16;2;5;18;1;10,5;1;3;3;0;6,0;1,4;1;NA;0
ES_16;2;6;19;1;12,7;2;2;2;0;8,0;5,6;1;NA;0
ES_16;2;7;20;1;15,1;1;1;2;0;7,5;3,5;1;NA;0
ES_16;2;9;21;1;12,1;1;2;2;0;12,0;7,0;1;NA;0
ES_16;2;9;21;2;13,2;1;2;2;0;10,5;8,0;1;NA;0
ES_16;2;9;21;3;12,0;1;2;2;0;13,0;8,0;1;NA;0
ES_16;2;9;21;4;15,2;1;2;2;0;12,0;9,5;1;NA;0
ES_16;2;9;22;1;10,5;2;2;2;0;7,3;3,5;1;NA;1
ES_16;2;9;23;1;14,3;1;2;2;0;8,0;6,0;1;NA;0
ES_16;2;10;24;1;11,0;2;2;2;0;10,5;8,0;1;NA;0
ES_16;2;10;25;1;10,2;1;2;3;0;6,0;4,0;0;NA;0
ES_16;2;10;26;1;15,3;1;2;2;0;10,0;7,0;1;NA;0
ES_16;2;10;27;1;16,4;1;2;1;0;15,2;11,0;1;NA;0
ES_16;2;10;27;2;19,6;1;2;2;0;13,0;10,0;1;NA;0
ES_16;2;10;27;3;10,9;1;2;2;0;10,0;4,5;1;NA;0
ES_16;3;1;1;1;11,2;2;2;3;0;6,0;3,7;1;NA;1
ES_16;3;1;2;1;10,4;1;2;3;0;6,0;4,0;1;NA;0
ES_16;3;1;2;2;10,7;2;2;3;0;6,0;4,1;1;NA;0
ES_16;3;1;3;1;14,7;1;2;3;0;6,0;4,0;1;NA;0
ES_16;3;1;4;1;15,3;1;1;2;0;7,5;5,5;1;NA;0
ES_16;3;1;5;1;11,0;1;2;2;0;8,0;4,5;1;NA;1
ES_16;3;2;6;1;16,5;1;2;2;0;10,2;9,0;1;NA;0
ES_16;3;2;6;2;10,8;1;2;2;0;7,3;5,0;1;NA;0
ES_16;3;2;6;3;11,6;2;2;3;0;5,0;2,2;1;NA;0
ES_16;3;3;7;1;17,1;1;2;2;0;12,0;10,0;1;NA;0
ES_16;3;3;8;1;11,1;1;2;2;0;8,0;6,0;1;NA;0
ES_16;3;3;9;1;10,9;1;2;2;0;8,3;5,5;1;NA;1
ES_16;3;3;10;1;13,0;1;3;2;0;10,5;5,0;1;NA;0
ES_16;3;3;11;1;15,2;1;2;2;0;9,5;6,2;1;NA;0
ES_16;3;3;12;1;13,8;1;2;2;0;11,4;9,0;1;NA;0
ES_16;3;4;13;1;12,8;2;2;2;0;8,0;6,0;1;NA;0
ES_16;3;4;13;2;13,8;1;2;2;0;7,7;6,0;1;NA;0
ES_16;3;4;14;1;13,3;1;1;2;0;8,0;6,0;1;NA;0
ES_16;3;4;15;1;17,1;2;2;1;0;15,2;8,5;1;NA;1
ES_16;3;4;16;1;12,6;1;1;2;0;13,0;10,0;1;NA;0
ES_16;3;4;17;1;12,5;2;2;1;0;6,0;4,0;1;NA;0
ES_16;3;4;18;1;11,5;2;2;2;0;6,8;4,5;1;NA;0
ES_16;3;4;19;1;13,4;4;3;2;0;7,0;4,0;1;NA;1
ES_16;3;4;19;2;21,8;2;2;2;0;14,3;6,5;1;NA;1
ES_16;3;4;20;1;12,1;1;2;2;0;12,0;8,0;1;NA;0
ES_16;3;5;21;1;10,9;1;3;2;0;11,5;8,0;1;NA;0
ES_16;3;5;21;2;18,2;1;2;2;0;12,2;7,7;1;NA;0
ES_16;3;5;21;3;10,2;2;2;2;0;10,0;6,5;1;NA;0
ES_16;3;5;22;1;13,5;1;2;2;0;7,5;5,0;1;NA;1
ES_16;3;5;23;1;11,0;1;2;2;0;9,0;3,5;1;NA;0
ES_16;3;5;24;1;10,0;1;3;3;0;6,0;4,0;1;NA;0
ES_16;3;6;25;1;17,4;1;2;2;0;10,4;7,5;1;NA;0
ES_16;3;6;26;1;12,5;4;4;3;0;4,0;4,0;0;NA;0
ES_16;3;6;27;1;10,3;1;2;2;0;7,0;3,5;1;NA;1
ES_16;3;6;28;1;16,0;2;2;2;0;11,7;5,0;1;NA;1
ES_16;3;6;29;1;34,5;4;4;1;0;15,0;15,0;0;NA;0
ES_16;3;6;30;1;11,5;1;2;2;0;10,0;4,0;1;NA;0
ES_16;3;7;31;1;19,2;1;2;2;0;14,7;8,5;1;NA;0
ES_16;3;7;31;2;10,1;2;2;2;0;7,0;6,0;1;NA;0
ES_16;3;7;32;1;14,9;2;3;3;0;5,8;3,5;1;NA;0
ES_16;3;7;33;1;13,0;2;2;2;0;9,5;5,5;1;NA;0
ES_16;3;7;33;2;14,4;1;2;2;0;9,5;5,5;1;NA;0
ES_16;3;8;34;1;11,6;1;2;3;0;6,0;2,0;1;NA;0
ES_16;3;8;34;2;12,0;1;2;2;0;7,0;1,8;1;NA;0
